machine_id,accession,accession_base,component_suffix,object_id,inferred_record_kind,inferred_cover_accession,multipart_group_size_records,title_en,title_zh,culture,date,type,technique,provenance_raw,acquisition_mode,share_license_status,object_url,web_image_url,print_image_url,full_image_url,has_web_image,has_print_image,has_full_image,in_core_2025_purchase_block,physical_print_contribution_inferred,cma_jpeg_caption_endpoint,cma_tiff_endpoint,updated_at
CMA:2025.82.1,2025.82.1,2025.82,1,678436,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.1,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.1,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.1,2026-08-15 11:17:58.657000
CMA:2025.82.2,2025.82.2,2025.82,2,678437,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four woodblock prints; ink on paper; printed with three wood blocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.2,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.2,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.2,2026-08-15 11:17:58.665000
CMA:2025.82.3,2025.82.3,2025.82,3,678438,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.3,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.3,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.3,2026-08-15 11:17:58.672000
CMA:2025.82.4,2025.82.4,2025.82,4,678440,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.4,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.4,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.4,2026-08-15 11:17:58.683000
CMA:2025.83,2025.83,2025.83,,679111,object,,1,Music in the Jade Palace,瓊宮樂奏圖,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.83,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_web.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_print.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.83,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.83,2026-08-13 11:44:38.330000
CMA:2025.84,2025.84,2025.84,,679112,object,,1,Gathering Osmanthus,折桂圖,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.84,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_web.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_print.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.84,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.84,2026-08-13 11:44:38.338000
CMA:2025.87,2025.87,2025.87,,679115,object,,1,"Touring in Spring, Enjoying Summer",春遊夏賞,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print; two shades of ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.87,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_web.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_print.jpg,https://openaccess-cdn.clevelandart.org/2025.87/2025.87_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.87,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.87,2026-08-13 11:44:38.357000
CMA:2025.88,2025.88,2025.88,,679116,object,,1,First Part of Story of The Western Chamber,全本西廂記,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.88,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_web.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_print.jpg,https://openaccess-cdn.clevelandart.org/2025.88/2025.88_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.88,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.88,2026-05-29 09:16:07.046000
CMA:2025.93,2025.93,2025.93,,679127,object,,1,Happy New Year,新春樂,"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",1662–1722,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.93,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_web.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_print.jpg,https://openaccess-cdn.clevelandart.org/2025.93/2025.93_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.93,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.93,2026-05-29 09:16:08.342000
CMA:2025.94,2025.94,2025.94,,679128,object,,1,"Wife, Wealth, Sons, and a Salary",妻財子禄,"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",1662–1722,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.94,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_web.jpg,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_print.jpg,https://openaccess-cdn.clevelandart.org/2025.94/2025.94_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.94,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.94,2026-05-29 09:16:08.374000
CMA:2025.108,2025.108,2025.108,,679347,object,,1,Bird on Pomegranate,石榴上的鳥兒,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.108,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_web.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_print.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.108,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.108,2026-08-15 11:17:58.785000
CMA:2025.113,2025.113,2025.113,,679355,object,,1,Lotus Seeds and Water Caltrops,蓮蓬和菱角,"Southeast China, Suzhou, Qing dynasty (1644–1911)",1700–1750,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.113,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_web.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_print.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.113,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.113,2026-08-15 11:17:58.825000
