machine_id,accession,accession_base,component_suffix,object_id,inferred_record_kind,inferred_cover_accession,multipart_group_size_records,title_en,title_zh,culture,date,type,technique,provenance_raw,acquisition_mode,share_license_status,object_url,web_image_url,print_image_url,full_image_url,has_web_image,has_print_image,has_full_image,in_core_2025_purchase_block,physical_print_contribution_inferred,cma_jpeg_caption_endpoint,cma_tiff_endpoint,updated_at
CMA:2025.49,2025.49,2025.49,,679062,object,,1,Gusu Beauty – Winter,姑蘇美人 – 冬,"Southeast China, Suzhou Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.49,https://openaccess-cdn.clevelandart.org/2025.49/2025.49_web.jpg,https://openaccess-cdn.clevelandart.org/2025.49/2025.49_print.jpg,https://openaccess-cdn.clevelandart.org/2025.49/2025.49_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.49,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.49,2026-08-15 11:17:58.721000
CMA:2025.50,2025.50,2025.50,,679063,object,,1,Gusu Beauties of the Four Seasons – Autumn,四季姑蘇美人圖 – 秋,"Southeast China, Suzhou Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.50,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.50,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.50,2026-08-15 11:17:58.730000
CMA:2025.51,2025.51,2025.51,,679064,object,,1,Gusu Beauties of the Four Seasons – Winter,四季姑蘇美人圖 – 冬,"Southeast China, Suzhou Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.51,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.51,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.51,2026-08-15 11:17:58.739000
CMA:2025.52,2025.52,2025.52,,398760,object,,1,Beautiful Scenery of Putuoshan on the Southern Sea,南海普陀⼭勝景,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1700s,Print,Printed in two shades of black and colored by hand,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.52,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.52,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.52,2026-08-13 11:44:38.071000
CMA:2025.53,2025.53,2025.53,,679081,object,,1,Scenic View of Suzhou,姑蘇勝景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Hanging scroll; multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.53,https://openaccess-cdn.clevelandart.org/2025.53/2025.53_web.jpg,https://openaccess-cdn.clevelandart.org/2025.53/2025.53_print.jpg,https://openaccess-cdn.clevelandart.org/2025.53/2025.53_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.53,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.53,2026-08-13 11:44:38.309000
CMA:2025.54,2025.54,2025.54,,679082,object,,1,Li Taibai Reading,李太⽩讀書圖,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.54,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.54,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.54,2026-07-22 11:09:14.192000
CMA:2025.55,2025.55,2025.55,,679083,object,,1,"Fisherman, Woodcutter, Farmer, and Scholar",漁樵耕讀,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Hanging scroll; woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.55,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.55,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.55,2026-06-26 11:50:57.530000
CMA:2025.56,2025.56,2025.56,,679084,object,,1,The Herd Boy and the Weaving Maiden,牛郎織女,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.56,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.56,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.56,2026-08-03 14:26:47.948000
CMA:2025.57,2025.57,2025.57,,679085,object,,1,Two Beauties Inspect a Golden Lotus,雙美觀金蓮,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.57,https://openaccess-cdn.clevelandart.org/2025.57/2025.57_web.jpg,https://openaccess-cdn.clevelandart.org/2025.57/2025.57_print.jpg,https://openaccess-cdn.clevelandart.org/2025.57/2025.57_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.57,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.57,2026-08-03 14:26:48.476000
CMA:2025.58,2025.58,2025.58,,679086,object,,1,Boys Playing,嬰戲圖,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.58,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.58,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.58,2026-08-03 14:26:50.356000
CMA:2025.59,2025.59,2025.59,,679087,object,,1,Boy Bringing Wealth,招財童子,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.59,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.59,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.59,2026-05-29 09:16:01.760000
CMA:2025.60,2025.60,2025.60,,679088,object,,1,"Picture of a Cat, a Bird, and a Crabapple",海棠綬帶富貴圖,"Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722) to Yongzheng reign (1723–35)",1662–1735,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.60,https://openaccess-cdn.clevelandart.org/2025.60/2025.60_web.jpg,https://openaccess-cdn.clevelandart.org/2025.60/2025.60_print.jpg,https://openaccess-cdn.clevelandart.org/2025.60/2025.60_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.60,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.60,2026-08-15 11:17:58.758000
CMA:2025.61,2025.61,2025.61,,679089,object,,1,"Scenic Spots of Jiangtian Temple on Jinshan, Built by Imperial Command",勅建金山江天寺勝境,"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722)",1662–1722,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.61,https://openaccess-cdn.clevelandart.org/2025.61/2025.61_web.jpg,https://openaccess-cdn.clevelandart.org/2025.61/2025.61_print.jpg,https://openaccess-cdn.clevelandart.org/2025.61/2025.61_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.61,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.61,2026-08-03 14:26:50.833000
CMA:2025.62,2025.62,2025.62,,679092,object,,1,Satirical Prints of Suzhou Customs,蘇州風俗諷刺畫,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1760,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.62,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.62,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.62,2026-05-29 09:16:02.279000
CMA:2025.63,2025.63,2025.63,,679090,object,,1,Satirical Prints of Suzhou Customs,蘇州風俗諷刺畫,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1760,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.63,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.63,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.63,2026-05-29 09:16:02.087000
CMA:2025.64,2025.64,2025.64,,679091,object,,1,Satirical Prints of Suzhou Customs,蘇州風俗諷刺畫,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1760,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.64,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.64,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.64,2026-05-29 09:16:02.188000
CMA:2025.65,2025.65,2025.65,,679093,object,,1,A Fisherman's Daughter,漁家女,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.65,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.65,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.65,2026-05-29 09:16:02.443000
CMA:2025.66,2025.66,2025.66,,679094,object,,1,Story of the Western Chamber – The Delivery of the Love Letter,西廂記 – 寄簡傳情,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.66,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.66,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.66,2026-05-29 09:16:02.806000
CMA:2025.67,2025.67,2025.67,,679095,object,,1,Destined to Succeed in the Examinations,必定中舉圖,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.67,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.67,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.67,2026-05-29 09:16:02.888000
CMA:2025.68,2025.68,2025.68,,679096,object,,1,Print in Western Style with Western Text,丁氏仿泰西筆意墨線版畫,"Southeast China, Suzhou, Qing dynasty (1644–1911), Kangxi reign (1662–1722) to Yongzheng reign (1723–35)",1662–1735,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.68,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.68,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.68,2026-08-15 11:17:58.771000
CMA:2025.69,2025.69,2025.69,,679097,object,,1,Distinguishing Good from Evil,善惡分明,"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",1796–1820,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.69,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.69,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.69,2026-05-29 09:16:03.078000
CMA:2025.70,2025.70,2025.70,,679098,object,,1,Scenes from First Part of Campaign to the East,征東前本,"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",1796–1820,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.70,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.70,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.70,2026-05-29 09:16:03.486000
CMA:2025.71,2025.71,2025.71,,679099,object,,1,A Newly-Cut Print: Scenes from the Second Part of Record of the Three Kingdoms,新刻三國誌後傳,"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",1796–1820,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.71,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.71,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.71,2026-05-29 09:16:03.741000
CMA:2025.72,2025.72,2025.72,,679100,object,,1,A Newly-Cut Print of Illustrations from The Classic of Mountains and Seas,新刻山海經全圖,"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",1796–1820,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.72,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_web.jpg,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_print.jpg,https://openaccess-cdn.clevelandart.org/2025.72/2025.72_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.72,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.72,2026-05-29 09:16:04.365000
CMA:2025.73,2025.73,2025.73,,679101,object,,1,A Newly Cut Print: Scenes from the First Part of Outlaws of the Marsh,新刻前水滸,"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",1796–1820,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.73,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_web.jpg,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_print.jpg,https://openaccess-cdn.clevelandart.org/2025.73/2025.73_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.73,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.73,2026-05-29 09:16:04.392000
CMA:2025.74,2025.74,2025.74,,679102,object,,1,The Spring Ox,春牛圖,"China, Qing dynasty (1644–1911), Guangxu period (1875–1905)",1882,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.74,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.74,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.74,2026-05-29 09:16:04.118000
CMA:2025.75,2025.75,2025.75,,679103,object,,1,Illustrations of the Sui and Tang Dynasties,隋唐綉像,"China, Qing dynasty (1644–1911), Qianlong period (1736–95)",1736–95,Print,Woodblock print; ink on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.75,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.75,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.75,2026-05-29 09:16:04.461000
CMA:2025.76,2025.76,2025.76,,679104,object,,1,Li Wenzhong Clears the North,李文忠掃北,"China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)",1796–1820,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.76,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_web.jpg,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_print.jpg,https://openaccess-cdn.clevelandart.org/2025.76/2025.76_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.76,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.76,2026-05-29 09:16:04.704000
CMA:2025.77,2025.77,2025.77,,679105,object,,1,Four Concubines,四妃圖,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.77,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.77,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.77,2026-06-26 11:50:57.549000
CMA:2025.78,2025.78,2025.78,,679106,object,,1,"Drinking Wine in Autumn, Chanting Poems in Winter",秋飲冬吟,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.78,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.78,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.78,2026-05-29 09:16:05.014000
CMA:2025.79,2025.79,2025.79,,679107,object,,1,The Spring Hunt,春蒐圖,"China, Qing dynasty (1644–1911), Kangxi reign (1622–1722) to Yongzheng reign (1723–35)",1662–1735,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.79,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.79,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.79,2026-06-26 11:50:57.555000
CMA:2025.80,2025.80,2025.80,,679108,object,,1,Wannian Bridge in Suzhou,姑蘇萬年橋,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1741,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.80,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.80,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.80,2026-07-22 11:09:14.214000
CMA:2025.81,2025.81,2025.81,,679109,object,,1,Great Celebrations in an Abundant Year,大慶豐年,"China, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Hanging scroll; polychrome woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.81,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.81,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.81,2026-06-26 11:50:57.561000
CMA:2025.82.1,2025.82.1,2025.82,1,678436,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.1,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.1/2025.82.1_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.1,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.1,2026-08-15 11:17:58.657000
CMA:2025.82.2,2025.82.2,2025.82,2,678437,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four woodblock prints; ink on paper; printed with three wood blocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.2,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.2/2025.82.2_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.2,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.2,2026-08-15 11:17:58.665000
CMA:2025.82.3,2025.82.3,2025.82,3,678438,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.3,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.3/2025.82.3_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.3,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.3,2026-08-15 11:17:58.672000
CMA:2025.82.4,2025.82.4,2025.82,4,678440,component,2025.82,5,Westlake Panorama,西湖全景,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",mid-1700s,Print,One of four wood-block prints; ink on paper; printed with three woodblocks in shades of black,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.82.4,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_web.jpg,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_print.jpg,https://openaccess-cdn.clevelandart.org/2025.82.4/2025.82.4_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.82.4,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.82.4,2026-08-15 11:17:58.683000
CMA:2025.83,2025.83,2025.83,,679111,object,,1,Music in the Jade Palace,瓊宮樂奏圖,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.83,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_web.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_print.jpg,https://openaccess-cdn.clevelandart.org/2025.83/2025.83_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.83,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.83,2026-08-13 11:44:38.330000
CMA:2025.84,2025.84,2025.84,,679112,object,,1,Gathering Osmanthus,折桂圖,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.84,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_web.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_print.jpg,https://openaccess-cdn.clevelandart.org/2025.84/2025.84_full.tif,1,1,1,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.84,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.84,2026-08-13 11:44:38.338000
CMA:2025.85,2025.85,2025.85,,679113,object,,1,Print of Xu Gate and the City Moat,胥門護城河畔圖,"Southeast China, Suzhou, Qing dynasty (1644–1911), Qianlong reign (1736–95)",1736–95,Print,Multicolor woodblock print; ink and color on paper,"(Christer von der Burg, sold to the Cleveland Museum of Art) (?–2025); The Cleveland Museum of Art, Cleveland, OH (2025–)",sold,CC0,https://clevelandart.org/art/2025.85,,,,0,0,0,1,1,https://openaccess-api.clevelandart.org/api/collectiononline/jpeg_and_caption/2025.85,https://openaccess-api.clevelandart.org/api/collectiononline/tiff/2025.85,2026-08-13 11:44:38.345000
