working_220_id,pool_basis,museum_code,accession,object_id,record_type,acquisition_mode,title_en,title_zh,object_url,web_image_url,original_image_url,public_domain
MET:2025.402,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.402,911909,,,Scenic Spots of Zhenjiang,鎮江胜境,https://www.metmuseum.org/art/collection/search/911909,https://images.metmuseum.org/CRDImages/as/web-large/DP-40853-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40853-001.jpg,1
MET:2025.403,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.403,911910,,,The Beautiful Scenery of West Lake,,https://www.metmuseum.org/art/collection/search/911910,https://images.metmuseum.org/CRDImages/as/web-large/DP-40854-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40854-001.jpg,1
MET:2025.404,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.404,911911,,,Lady Holding a Brush,,https://www.metmuseum.org/art/collection/search/911911,https://images.metmuseum.org/CRDImages/as/web-large/DP-41307-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41307-001.jpg,1
MET:2025.405,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.405,911912,,,Two Ladies Playing Music,,https://www.metmuseum.org/art/collection/search/911912,https://images.metmuseum.org/CRDImages/as/web-large/DP-40855-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40855-001.jpg,1
MET:2025.406,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.406,911913,,,Beauty and a Cat,,https://www.metmuseum.org/art/collection/search/911913,https://images.metmuseum.org/CRDImages/as/web-large/DP-41822-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41822-001.jpg,1
MET:2025.407,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.407,911914,,,Gold Coins Cover the Ground,遍地金錢,https://www.metmuseum.org/art/collection/search/911914,https://images.metmuseum.org/CRDImages/as/web-large/DP-40856-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40856-001.jpg,1
MET:2025.408,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.408,911916,,,Scenes from the First Part of Pearl Pagoda,,https://www.metmuseum.org/art/collection/search/911916,https://images.metmuseum.org/CRDImages/as/web-large/DP-40857-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40857-001.jpg,1
MET:2025.409,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.409,911918,,,Scenes from Second Part of Generals of the Yang Family,,https://www.metmuseum.org/art/collection/search/911918,https://images.metmuseum.org/CRDImages/as/web-large/DP-40858-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40858-001.jpg,1
MET:2025.410,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.410,911920,,,A Newly-Cut Print : Scenes from the Second Part of Outlaws of the Marsh,,https://www.metmuseum.org/art/collection/search/911920,https://images.metmuseum.org/CRDImages/as/web-large/DP-40859-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40859-001.jpg,1
MET:2025.411,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.411,911921,,,A Newly-Cut Print : Scenes from the First Part of Record of The Three Kingdoms,,https://www.metmuseum.org/art/collection/search/911921,https://images.metmuseum.org/CRDImages/as/web-large/DP-40860-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40860-001.jpg,1
MET:2025.412,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.412,911923,,,A Newly-Cut Print of Illustrations from The Classic of Mountains and Seas,,https://www.metmuseum.org/art/collection/search/911923,https://images.metmuseum.org/CRDImages/as/web-large/DP-40861-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40861-001.jpg,1
MET:2025.413,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.413,911925,,,Rebellion Against the Celestial Court,,https://www.metmuseum.org/art/collection/search/911925,https://images.metmuseum.org/CRDImages/as/web-large/DP-40862-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40862-001.jpg,1
MET:2025.414,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.414,911927,,,Praying Mantis and Three Toddlers,,https://www.metmuseum.org/art/collection/search/911927,https://images.metmuseum.org/CRDImages/as/web-large/DP-40666-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40666-002.jpg,1
MET:2025.415,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.415,911929,,,Picking Tea in Autumn Heat,,https://www.metmuseum.org/art/collection/search/911929,https://images.metmuseum.org/CRDImages/as/web-large/DP-40863-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40863-001.jpg,1
MET:2025.416,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.416,911931,,,Story of The Western Chamber,,https://www.metmuseum.org/art/collection/search/911931,https://images.metmuseum.org/CRDImages/as/web-large/DP-41318-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41318-002.jpg,1
MET:2025.417,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.417,911936,,,Second part of The Story of the Lute,,https://www.metmuseum.org/art/collection/search/911936,https://images.metmuseum.org/CRDImages/as/web-large/DP-40667-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40667-002.jpg,1
MET:2025.418,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.418,911938,,,View of Putuoshan on the Southern Sea,,https://www.metmuseum.org/art/collection/search/911938,https://images.metmuseum.org/CRDImages/as/web-large/DP-41319-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41319-001.jpg,1
MET:2025.419,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.419,911939,,,View of Putuoshan on the Southern Sea,,https://www.metmuseum.org/art/collection/search/911939,https://images.metmuseum.org/CRDImages/as/web-large/DP-41320-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41320-001.jpg,1
MET:2025.420,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.420,911944,,,Spring Morning in the Han Palace,,https://www.metmuseum.org/art/collection/search/911944,https://images.metmuseum.org/CRDImages/as/web-large/DP-40864-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40864-001.jpg,1
MET:2025.421,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.421,911945,,,Adoration of a Sage,,https://www.metmuseum.org/art/collection/search/911945,https://images.metmuseum.org/CRDImages/as/web-large/DP-40865-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40865-001.jpg,1
MET:2025.422,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.422,911946,,,View of Western architecture,,https://www.metmuseum.org/art/collection/search/911946,https://images.metmuseum.org/CRDImages/as/web-large/DP-41323-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41323-001.jpg,1
MET:2025.423,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.423,911947,,,A Hunt on the Plains,,https://www.metmuseum.org/art/collection/search/911947,https://images.metmuseum.org/CRDImages/as/web-large/DP-41324-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41324-001.jpg,1
MET:2025.427,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.427,911961,,,The Jade Hairpin,,https://www.metmuseum.org/art/collection/search/911961,https://images.metmuseum.org/CRDImages/as/web-large/DP-41449-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41449-001.jpg,1
MET:2025.428,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.428,913059,,,Amorous scene,,https://www.metmuseum.org/art/collection/search/913059,https://images.metmuseum.org/CRDImages/as/web-large/DP-41450-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41450-001.jpg,1
MET:2025.429,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.429,911968,,,Reunion of the Heroes,,https://www.metmuseum.org/art/collection/search/911968,https://images.metmuseum.org/CRDImages/as/web-large/DP-40866-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40866-001.jpg,1
MET:2025.430,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.430,911973,,,Stone Lake In Suzhou : An Emulation of ‘Famous Scenes of West Lake’,,https://www.metmuseum.org/art/collection/search/911973,https://images.metmuseum.org/CRDImages/as/web-large/DP-41326-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41326-001.jpg,1
MET:2025.431,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.431,911976,,,Second Part of Tale of Washing the Silken Gauze,,https://www.metmuseum.org/art/collection/search/911976,https://images.metmuseum.org/CRDImages/as/web-large/DP-40669-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40669-002.jpg,1
MET:2025.432,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.432,911977,,,Children and Grandchildren Bring Fortune and Prosperity. The Eight Barbarians Bring Tribute,,https://www.metmuseum.org/art/collection/search/911977,https://images.metmuseum.org/CRDImages/as/web-large/DP-41327-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41327-001.jpg,1
MET:2025.433,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.433,911978,,,The Character Fu,,https://www.metmuseum.org/art/collection/search/911978,https://images.metmuseum.org/CRDImages/as/web-large/DP-41328-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41328-001.jpg,1
MET:2025.434,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.434,911980,,,Lady Holding a Brush,,https://www.metmuseum.org/art/collection/search/911980,https://images.metmuseum.org/CRDImages/as/web-large/DP-41329-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41329-001.jpg,1
MET:2025.435,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.435,911981,,,Scene of Westerners,,https://www.metmuseum.org/art/collection/search/911981,https://images.metmuseum.org/CRDImages/as/web-large/DP-40867-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40867-001.jpg,1
MET:2025.436,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.436,911982,,,The Beautiful Scenery of Famous Mount Putuo on the Southern Sea,,https://www.metmuseum.org/art/collection/search/911982,https://images.metmuseum.org/CRDImages/as/web-large/DP-40670-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40670-002.jpg,1
MET:2025.437,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.437,911983,,,Complete Geographical Map of the Everlasting Unified Qing Empire,,https://www.metmuseum.org/art/collection/search/911983,https://images.metmuseum.org/CRDImages/as/web-large/DP-41331-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41331-001.jpg,1
MET:2025.438,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.438,911984,,,Promoting Officials,,https://www.metmuseum.org/art/collection/search/911984,https://images.metmuseum.org/CRDImages/as/web-large/DP-40868-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-40868-001.jpg,1
MET:2025.439,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.439,911987,,,Eight Immortals and Twelve Zodiac Animals,,https://www.metmuseum.org/art/collection/search/911987,https://images.metmuseum.org/CRDImages/as/web-large/DP-41333-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41333-001.jpg,1
MET:2025.440,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.440,911990,,,White Snake Tale Game,,https://www.metmuseum.org/art/collection/search/911990,https://images.metmuseum.org/CRDImages/as/web-large/DP-41451-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41451-001.jpg,1
MET:2025.441,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.441,911991,,,Agricultural Tasks,,https://www.metmuseum.org/art/collection/search/911991,https://images.metmuseum.org/CRDImages/as/web-large/DP-41452-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41452-001.jpg,1
MET:2025.442,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.442,913075,,,The Two Immortals of Harmony and Unity,,https://www.metmuseum.org/art/collection/search/913075,https://images.metmuseum.org/CRDImages/as/web-large/DP-41453-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41453-001.jpg,1
MET:2025.443,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.443,911992,,,"Summer basket: lotus, pomegranate and day lily",,https://www.metmuseum.org/art/collection/search/911992,https://images.metmuseum.org/CRDImages/as/web-large/DP-41454-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41454-001.jpg,1
MET:2025.444,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.444,911995,,,"Autumn basket: hibiscus, yellow hibiscus and chrysanthemum",,https://www.metmuseum.org/art/collection/search/911995,https://images.metmuseum.org/CRDImages/as/web-large/DP-41455-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41455-001.jpg,1
MET:2025.445,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.445,911996,,,Magpies,,https://www.metmuseum.org/art/collection/search/911996,https://images.metmuseum.org/CRDImages/as/web-large/DP-41456-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41456-001.jpg,1
MET:2025.446,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.446,911997,,,Bird on hibiscus,,https://www.metmuseum.org/art/collection/search/911997,https://images.metmuseum.org/CRDImages/as/web-large/DP-41457-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41457-001.jpg,1
MET:2025.447,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.447,912002,,,Butterflies and Bee on Chrysanthemum,,https://www.metmuseum.org/art/collection/search/912002,https://images.metmuseum.org/CRDImages/as/web-large/DP-41458-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41458-001.jpg,1
MET:2025.448,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.448,912004,,,Apples and Pomegranates.,,https://www.metmuseum.org/art/collection/search/912004,https://images.metmuseum.org/CRDImages/as/web-large/DP-41459-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41459-001.jpg,1
MET:2025.449,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.449,912008,,,Butterflies on Loquats,,https://www.metmuseum.org/art/collection/search/912008,https://images.metmuseum.org/CRDImages/as/web-large/DP-41460-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41460-001.jpg,1
MET:2025.450,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.450,912012,,,Butterfly on Peony and Iris,,https://www.metmuseum.org/art/collection/search/912012,https://images.metmuseum.org/CRDImages/as/web-large/DP-41461-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41461-001.jpg,1
MET:2025.451,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.451,912015,,,Butterfly on Buddha's Hand Citron,,https://www.metmuseum.org/art/collection/search/912015,https://images.metmuseum.org/CRDImages/as/web-large/DP-41462-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41462-001.jpg,1
MET:2025.452,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.452,912016,,,Poppy and Stone,,https://www.metmuseum.org/art/collection/search/912016,https://images.metmuseum.org/CRDImages/as/web-large/DP-41463-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41463-001.jpg,1
MET:2025.453,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.453,912017,,,Orchid and Stone,,https://www.metmuseum.org/art/collection/search/912017,https://images.metmuseum.org/CRDImages/as/web-large/DP-41464-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41464-001.jpg,1
MET:2025.454,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.454,912018,,,Roses?,,https://www.metmuseum.org/art/collection/search/912018,https://images.metmuseum.org/CRDImages/as/web-large/DP-41465-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41465-001.jpg,1
MET:2025.455,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.455,912023,,,Bird on Viburnum,,https://www.metmuseum.org/art/collection/search/912023,https://images.metmuseum.org/CRDImages/as/web-large/DP-41466-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41466-001.jpg,1
MET:2025.456,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.456,912024,,,Mynah Birds,,https://www.metmuseum.org/art/collection/search/912024,https://images.metmuseum.org/CRDImages/as/web-large/DP-41467-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41467-001.jpg,1
MET:2025.457,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.457,912025,,,Grasshopper on Pomegranate,,https://www.metmuseum.org/art/collection/search/912025,https://images.metmuseum.org/CRDImages/as/web-large/DP-41468-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41468-001.jpg,1
MET:2025.458,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.458,912028,,,Pomegranate in a bronze vase,,https://www.metmuseum.org/art/collection/search/912028,https://images.metmuseum.org/CRDImages/as/web-large/DP-41469-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41469-001.jpg,1
MET:2025.459,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.459,912030,,,Chrysanthemum and Begonia in a Bronze Vase,,https://www.metmuseum.org/art/collection/search/912030,https://images.metmuseum.org/CRDImages/as/web-large/DP-41470-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41470-001.jpg,1
MET:2025.460,MET_verified_live_2025.352_460_public_domain_primary_image,MET,2025.460,912945,,,"Wooden chest with print ""Gusu Beauty in Winter"" pasted inside",,https://www.metmuseum.org/art/collection/search/912945,https://images.metmuseum.org/CRDImages/as/web-large/DP-41019-004.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41019-004.jpg,1
